SSC-A,F4/80:Fluorescein (FITC),CD11c-biot:Qdot 605,Gr-1:APC,IgD:APC-Cy5.5,CD11b:APC-Cy7,I-Ad:PE,CD5:PE-Cy5,CD19:PE-Cy5.5,IgM:PE-Cy7
0.7134433,0.81101114,0.5060716,0.5278143,0.4597469,0.8539842,0.44891524,0.46374893,0.22971669,0.48544505
0.69405085,0.5074598,0.23750643,0.26314023,0.20681344,0.5391273,0.25118524,0.23001157,0.21344207,0.119769976
0.68114114,0.7538533,0.47570992,0.19038296,0.5142925,0.7998739,0.39907986,0.43492436,0.27550286,0.5095768
0.48683107,0.1325281,0.22998305,0.2556532,0.22685046,0.23420481,0.13678077,0.10391772,0.20897341,0.10331142
0.6558838,0.4692817,0.43236855,0.27010876,0.28943542,0.76653856,0.512116,0.23767754,0.2866285,0.4268717
0.67059886,0.36784095,0.3364102,0.29578385,0.3481317,0.81118816,0.4929772,0.19791807,0.25288698,0.35715747
0.58956933,0.25338513,0.5832647,0.2622895,0.24342448,0.7234203,0.5652366,0.24371664,0.25613704,0.3543501
0.673481,0.78117764,0.46723846,0.2279337,0.47256145,0.84449553,0.43544653,0.43393922,0.29861963,0.48706144
0.56357545,0.14538889,0.16661692,0.20801459,0.4302017,0.19342473,0.46852028,0.44956592,0.6514289,0.81701666
0.67646134,0.7129678,0.40690413,0.25178033,0.38853887,0.87440985,0.41525573,0.4368718,0.24922341,0.43487528
0.5771822,0.2589595,0.5626403,0.24902189,0.2599373,0.6673386,0.6076404,0.2461509,0.21196361,0.29433465
0.50132084,0.18852562,0.18592548,0.23779611,0.5815851,0.12736404,0.44244793,0.391514,0.6597856,0.7476774
0.6765461,0.7630717,0.4179456,0.23153573,0.4272673,0.8429316,0.42254066,0.43545148,0.233804,0.46518606
0.52656966,0.18451731,0.13655555,0.25700745,0.4951855,0.24948995,0.4999441,0.13863394,0.5760432,0.47609776
0.69011444,0.76100206,0.47947004,0.21227612,0.38900837,0.82978576,0.4421069,0.45588323,0.28206378,0.5040055
0.5436183,0.15849234,0.19782712,0.22666912,0.24203403,0.27975225,0.51196694,0.46111172,0.64323574,0.5402347
0.6880148,0.7999893,0.44537115,0.12116663,0.50825864,0.82169265,0.50027436,0.50733787,0.3935107,0.5005258
0.514045,0.14337036,0.1526859,0.2504629,0.5146247,0.24219559,0.38750604,0.14102556,0.5617475,0.5111538
0.6208526,0.122340314,0.21151671,0.24518766,0.22998527,0.22909302,0.17446063,0.19913958,0.21550438,0.17095234
0.7087661,0.76933366,0.42171642,0.23960173,0.49066824,0.8113654,0.4154172,0.4399114,0.27619347,0.48647067
0.55956703,0.4165819,0.45469072,0.41720912,0.23917928,0.62246835,0.2103844,0.19034517,0.22798434,0.21093936
0.4659069,0.14100988,0.12561359,0.25381404,0.21420556,0.27098954,0.1428989,0.11248028,0.21633096,0.1760136
0.71919507,0.8341341,0.50831497,0.114215374,0.52426016,0.8163542,0.47963017,0.51274866,0.29544285,0.51623005
0.61725277,0.43249035,0.33929816,0.26048565,0.26227868,0.7892004,0.49596366,0.3067813,0.24019486,0.34138924
0.69331366,0.8213408,0.44616434,0.18818654,0.42459464,0.8534128,0.42427507,0.4756625,0.24294999,0.46592787
0.7046301,0.82746947,0.43463638,0.3134956,0.5170066,0.8900996,0.44935894,0.4645323,0.2650039,0.47794402
0.7161659,0.7707377,0.54417086,0.19234048,0.41194233,0.8033299,0.48973942,0.46028832,0.26294988,0.42292175
0.69247764,0.74290913,0.53434426,0.24667268,0.39311886,0.80981946,0.47346926,0.46413788,0.24838226,0.441809
0.68766093,0.8283092,0.4046883,0.21458474,0.53616744,0.8627593,0.39640942,0.44408435,0.24268255,0.47222453
0.66289747,0.3680449,0.48184717,0.26930434,0.3619321,0.77739674,0.5450143,0.18908279,0.22670144,0.31557015
0.5503631,0.14617035,0.1785984,0.2659228,0.20107235,0.26940957,0.60654455,0.12361975,0.6617383,0.69821024
0.5360231,0.15237275,0.16331065,0.255661,0.22073598,0.23432863,0.4205025,0.32396874,0.6538024,0.75165105
0.6271562,0.1494566,0.71401244,0.2804732,0.2448016,0.6838155,0.5867145,0.067680106,0.23551719,0.26101264
0.67525804,0.78032035,0.4715416,0.20389394,0.4918487,0.86155206,0.46006298,0.48069745,0.24817961,0.5151291
0.5686773,0.13447861,0.35436574,0.24826919,0.218991,0.22978605,0.14442293,0.20466323,0.20972908,0.12096441
0.6973,0.7948715,0.56120676,0.2811145,0.4551861,0.8745851,0.5141553,0.48763567,0.2951056,0.48143804
0.6855074,0.52941763,0.265257,0.50053364,0.23052266,0.48161834,0.22713125,0.2049285,0.20763867,0.13459079
0.7241528,0.78668493,0.5815824,0.17744659,0.43594328,0.8581686,0.54544806,0.5373081,0.24855003,0.4915656
0.70837575,0.8144148,0.510727,0.19624516,0.48454598,0.8105584,0.47087562,0.4772151,0.30441093,0.5010316
0.5170497,0.12408102,0.18791796,0.2610875,0.1970261,0.24397792,0.12390001,0.10380488,0.2359083,0.13793871
0.49305218,0.16431823,0.17384614,0.24859488,0.50447285,0.27904883,0.4391626,0.14716218,0.57500064,0.4452481
0.6040342,0.21423863,0.26242045,0.24295253,0.1662055,0.2867733,0.5826799,0.37464556,0.68143874,0.7074976
0.53047055,0.13759115,0.13568595,-0.009064047,0.16860256,0.20452891,0.1745145,0.7212952,0.121106006,0.12064422
0.6703674,0.7140924,0.44377264,0.1533054,0.56597084,0.78134656,0.45200962,0.5030898,0.31416726,0.5377222
0.501465,0.15105075,0.1878401,0.17420502,0.1783764,0.25243682,0.18369056,0.5584824,0.23420049,0.17225343
0.6630368,0.7027081,0.40785292,0.26266304,0.39735088,0.84237075,0.3260191,0.3760413,0.24353638,0.3627877
0.54479104,0.1571928,0.18944696,0.16648446,0.25620311,0.24235028,0.17422888,0.55616915,0.15811354,0.24209203
0.55232567,0.15841672,0.24222599,0.21558651,0.23903416,0.24201827,0.4547453,0.41198364,0.6579358,0.832113
0.5728289,0.09444583,0.23094013,0.22936758,0.12656742,0.098289624,0.4108028,0.45807633,0.66038156,0.80686975
0.47273263,0.15288807,0.17588514,0.26218686,0.5438484,0.26667264,0.55947644,0.14218882,0.5771047,0.59081876
0.6867636,0.7913969,0.45984188,0.20735449,0.43952307,0.87365085,0.45216367,0.4914,0.25282508,0.50347555
0.74990994,0.20345761,0.35487953,0.24244682,0.29560453,0.23747142,0.19463694,0.30474627,0.2595778,0.3300717
0.60093004,0.20383577,0.5753004,0.26352793,0.22687884,0.6012392,0.72558814,0.19402221,0.2201644,0.46017674
0.54903305,0.1839094,0.11977727,0.19578554,0.22621638,0.3555232,0.53368556,0.5262154,0.5614463,0.7516233
0.52436036,0.13605031,0.22459576,0.23828666,0.12908344,0.26535016,0.4885561,0.37565535,0.6683537,0.66534
0.7356066,0.57264817,0.28042212,0.28141248,0.22817972,0.5221176,0.2597655,0.23429704,0.2160066,0.13500914
0.67355585,0.77121824,0.4157706,0.24917254,0.4654147,0.8374575,0.38334984,0.42680338,0.20227623,0.45689848
0.70951545,0.7811066,0.5095644,0.2520725,0.5179366,0.89591575,0.43916035,0.46947724,0.2878899,0.55391264
0.69497293,0.54189557,0.33615357,0.37029,0.24051525,0.5142716,0.19037698,0.20701912,0.23243713,0.16437744
0.7681,0.2158097,0.36304176,0.23154697,0.24560614,0.24866022,0.1889742,0.32187897,0.21607716,0.26233917
0.5137276,0.12773697,0.06347292,0.10724194,0.16867433,0.23539567,0.13181536,0.6408915,0.2027191,0.17115399
0.7641136,0.26018083,0.36824387,0.24144992,0.26820856,0.23809016,0.18636256,0.32925498,0.21603368,0.3573308
0.49359846,0.16504756,0.21619451,0.25357202,0.20924474,0.25229242,0.123385325,0.16324805,0.2180446,0.27748883
0.5738399,0.16045025,0.29579434,0.21023643,0.20831892,0.34884363,0.558084,0.47328442,0.69121844,0.77446
0.6617652,0.79876626,0.44501945,0.218891,0.4157817,0.83977497,0.401405,0.42843005,0.22286567,0.35183093
0.55292875,0.14423603,0.20589785,0.22277024,0.20502584,0.19024962,0.47910807,0.42620695,0.6525462,0.59186184
0.5176042,0.15008987,0.14844361,0.22649214,0.24406083,0.15249644,0.41645193,0.38113812,0.64562935,0.7684542
0.56088096,0.13843952,0.060126994,0.22499982,0.2107494,0.27836353,0.5423603,0.48225254,0.65975434,0.73094124
0.5114048,0.13476704,0.24705277,0.003563334,0.22140838,0.25877044,0.20961684,0.7222789,0.074436374,0.23205473
0.6777817,0.8152505,0.42449278,0.2288653,0.49840587,0.87447166,0.4607728,0.5042105,0.25200358,0.46019554
0.6928651,0.7587568,0.41732007,0.21528457,0.48981485,0.825395,0.44068202,0.4655187,0.30369684,0.51254547
0.5919041,0.20761636,0.28386557,0.23473072,0.2198008,0.30470365,0.6597389,0.38762492,0.6776572,0.7602377
0.6769795,0.780887,0.48066795,0.26633057,0.47792378,0.9055957,0.45517534,0.4839108,0.23454957,0.5078442
0.628135,0.25185177,0.66647625,0.26206133,0.21991995,0.30531088,0.5825383,0.17271808,0.23978654,0.22044744
0.71038705,0.8272373,0.53871936,0.1472712,0.46826422,0.77200705,0.51711106,0.501715,0.32911494,0.5333439
0.50700283,0.15325665,0.2132083,0.25075388,0.28039852,0.20679484,0.5382583,0.08947684,0.56994975,0.38110423
0.6991711,0.7937238,0.47295165,0.20821665,0.40643656,0.8445769,0.43121186,0.45475137,0.3002202,0.44226304
0.6898938,0.78926754,0.46502066,0.24332237,0.39627874,0.8238911,0.44843927,0.4751585,0.29420924,0.42003536
0.68682855,0.7686255,0.43399394,0.19855367,0.41153568,0.848103,0.41116422,0.45125604,0.18477222,0.43114635
0.57851285,0.14608562,0.23197792,0.24478753,0.21165018,0.22476684,0.44351903,0.3518919,0.6158488,0.66929936
0.6781849,0.80361307,0.42933977,0.22570607,0.5493209,0.8647799,0.4231639,0.47372833,0.2523542,0.5205718
0.5461333,0.21457306,0.034332395,0.24394292,0.22558087,0.26901633,0.45017084,0.35356745,0.6469818,0.6731436
0.63012195,0.11951007,0.19359043,0.2446289,0.21669546,0.24178097,0.14673144,0.22944428,0.20519184,0.111437365
0.5536989,0.13702093,0.055479176,0.21472436,0.21146694,0.21806115,0.13903654,0.58925265,0.20950852,0.24815822
0.6713655,0.7637878,0.38426208,0.24455848,0.4778937,0.80754113,0.36006582,0.42179942,0.2685071,0.45042822
0.6943734,0.46673882,0.23074119,0.5313033,0.20804343,0.3562508,0.18465807,0.16465312,0.22488949,0.16080421
0.58122003,0.18501061,0.28235564,0.24922282,0.1663008,0.35771,0.5451809,0.3498601,0.6033596,0.6573966
0.7155632,0.76477426,0.5007058,0.20077498,0.45167828,0.81009823,0.4700038,0.48069742,0.25511086,0.4786539
0.7041965,0.78874063,0.4564001,0.20309307,0.4210629,0.84431666,0.43973213,0.46307638,0.22612886,0.43104345
0.6759168,0.7350403,0.5057125,0.2415455,0.51179916,0.85380703,0.47472894,0.48586738,0.24310498,0.49118584
0.53047055,0.14108166,0.18781742,0.24098864,0.49762493,0.15707709,0.40983403,0.19399518,0.6250383,0.7596774
0.5044469,0.12341419,0.13210465,0.25789934,0.5961106,0.15736596,0.4316683,0.16025452,0.56472534,0.6882976
0.712849,0.57366467,0.40323552,0.45314398,0.2510053,0.55721074,0.27122566,0.20295534,0.20014337,0.15033418
0.70710886,0.80758655,0.46449023,0.23288083,0.3553226,0.7773779,0.43936378,0.42986104,0.27177012,0.43447292
0.51423544,0.19015789,0.21790113,0.2509631,0.56320757,0.22517075,0.4762827,0.19974326,0.5889422,0.6139567
0.6710855,0.7827609,0.39789316,0.20679517,0.48513177,0.7816163,0.40053746,0.4011459,0.23968364,0.38451114
0.59474605,0.14428368,0.17472035,0.2122106,0.30829847,0.18550704,0.61078334,0.4071447,0.6633491,0.7646034
0.49075344,0.13031825,0.20285128,-0.040804364,0.06361512,0.2755254,0.20480421,0.7500354,0.050651796,0.06286193
0.51359993,0.12011461,0.18417619,0.2572379,0.54556066,0.19564012,0.547366,0.15339862,0.5650512,0.56427765
0.51359993,0.14227965,0.10805533,0.22673056,0.13320835,0.25729224,0.5584543,0.47264132,0.64627063,0.61337453
0.676062,0.83626425,0.43863523,0.27156618,0.5347915,0.888918,0.4573127,0.49315307,0.23324974,0.5459506
0.6695668,0.80860424,0.42692974,0.20876703,0.5192901,0.8372831,0.4165338,0.45908296,0.24343356,0.4886049
0.6394367,0.25886443,0.40388107,0.27378097,0.26788723,0.7697119,0.60427564,0.24124178,0.2577122,0.3660185
0.6958863,0.791856,0.35858905,0.20097815,0.4824743,0.80320865,0.41654775,0.46683228,0.20926233,0.44884148
0.56764835,0.16431008,0.20648123,0.24585116,0.26395693,0.08574101,0.36639798,0.3387123,0.60125005,0.86290854
0.5165561,0.14860617,0.14779174,0.25684813,0.20505421,0.30056006,0.13436237,0.15020241,0.21913923,0.11000589
0.5451629,0.15373947,0.10479524,0.21861948,0.41147915,0.21508099,0.5434191,0.32170296,0.5915315,0.48816085
0.4731139,0.11331119,0.18870929,0.24779487,0.32784984,0.17428613,0.53890824,0.16213179,0.58627754,0.59026486
0.71586984,0.8013315,0.5056896,0.2031736,0.46226743,0.8259178,0.46879196,0.48538488,0.25527275,0.4491901
0.6852864,0.7971601,0.39110535,0.26971018,0.38095313,0.8709835,0.37694204,0.41416168,0.22484033,0.35467064
0.6184013,0.16376247,0.26360938,0.25359094,0.22112799,0.2262999,0.17496255,0.17542267,0.22291616,0.14955679
0.58705705,0.19810054,0.1899806,0.18547294,0.19714266,0.21793905,0.60567325,0.49295923,0.6713529,0.7102128
0.7077135,0.7947798,0.4854503,0.21243104,0.47189382,0.84721935,0.4428753,0.4759581,0.26823953,0.49615884
0.7343741,0.86320966,0.53790176,0.21136388,0.5139818,0.8931535,0.50040686,0.5038552,0.2512393,0.5400424
0.6017938,0.13493532,0.18248911,0.22096524,0.18818998,0.1319083,0.5194029,0.4180376,0.6505464,0.8594392
0.6849548,0.7943266,0.50689596,0.26953757,0.58267164,0.90383476,0.47913173,0.5048225,0.39069197,0.60798335
0.789302,0.53204435,0.3257296,0.6106642,0.2239734,0.48052996,0.2964495,0.29019094,0.20936458,0.12406308
0.7012687,0.7939876,0.47849926,0.20738071,0.4556721,0.86429673,0.47999126,0.49341798,0.2721851,0.41984168
0.5210979,0.13638297,0.17544578,0.2649626,0.5723881,0.16968426,0.50556177,0.11159591,0.60840744,0.70078003
0.6719376,0.8101698,0.45418513,0.24239028,0.45779485,0.83345014,0.41167086,0.4448177,0.241312,0.47662917
0.68205744,0.52297866,0.24937019,0.3540134,0.22852556,0.44768625,0.20067433,0.16581713,0.20908074,0.15043561
0.5795652,0.17009859,0.26586637,0.22321403,0.16328359,0.3340915,0.5598034,0.47061342,0.68413246,0.7767414
0.48938224,0.18416032,0.16693744,0.2420876,0.5992137,0.21479465,0.47663793,0.19209181,0.5711347,0.47784805
0.6661355,0.5426003,0.11862571,0.35902974,0.25499916,0.37891755,0.22745046,0.21225773,0.22647864,0.14175762
0.513023,0.16619873,0.1542195,0.26081732,0.5229684,0.20587593,0.4758546,0.11540712,0.55911225,0.68477154
0.5285666,0.19724366,0.12484677,0.23685788,0.20007323,0.21135612,0.41839913,0.36609712,0.5711764,0.52120674
0.5058374,0.12154395,0.211744,0.24879436,0.45699936,0.2582352,0.46075276,0.1371928,0.5943709,0.3894289
0.6823878,0.7668302,0.4623511,0.36950043,0.41490138,0.86457837,0.4146155,0.43760708,0.23499139,0.455326
0.6754658,0.7563906,0.4579199,0.26566732,0.4242303,0.889545,0.41510576,0.4017769,0.22330587,0.42817736
0.57640743,0.18226767,0.14457157,0.2130063,0.16093695,0.16670354,0.44474158,0.48816618,0.67028785,0.85690516
0.73111236,0.80438304,0.6119921,0.14556025,0.45548037,0.80919784,0.5698939,0.53060436,0.32436562,0.45846522
0.70138043,0.7739813,0.69267046,0.20643844,0.45659772,0.80854064,0.4602614,0.47264534,0.2852684,0.46323735
0.68566096,0.77166456,0.42872083,0.2646635,0.45739546,0.82926387,0.4149112,0.39294007,0.22611937,0.38567066
0.7162699,0.83111244,0.46780697,0.23487565,0.4988949,0.88133997,0.4589129,0.48431298,0.28506297,0.52607673
0.57515,0.13378754,0.2397844,0.20189385,0.14095873,0.29514432,0.49369317,0.48956388,0.6686443,0.66966987
0.47886062,0.12297043,0.11934161,0.2512772,0.21892771,0.43711045,0.11481419,0.15853876,0.2158662,0.19577664
0.50747865,0.16909438,0.21037708,0.2452075,0.53986996,0.1880627,0.5686467,0.17839663,0.5869835,0.4553902
0.48240417,0.12475885,0.1765587,0.096105926,0.14324588,0.27260423,0.1355138,0.64463156,0.16269824,0.07631534
0.6887625,0.84044135,0.39010102,0.19048071,0.44491938,0.76392215,0.44275388,0.46004805,0.28448704,0.6192738
0.4859104,0.114341855,0.24138357,0.23529126,0.21074912,0.26082268,0.118433505,0.44467166,0.20140356,0.16733067
0.63136005,0.18306838,0.22259408,0.77809566,0.24463515,0.41158274,0.1337877,0.31739014,0.16913784,0.21009253
0.6505426,0.4177771,0.38475242,0.28274927,0.4019918,0.8191526,0.65538013,0.27850762,0.27277046,0.40696698
0.68980974,0.7470204,0.49210328,0.1565918,0.4787571,0.74093956,0.47454274,0.48646864,0.28643233,0.49218252
0.5215712,0.1457058,0.10859851,0.22861797,0.24627551,0.22818151,0.4885,0.45491958,0.67835927,0.63310814
0.7200611,0.79532564,0.4642294,0.19130825,0.4861463,0.86901015,0.47461665,0.4856563,0.282526,0.5242295
0.48774347,0.27189344,0.29502398,0.26685408,0.26686648,0.69862217,0.42551127,0.1556987,0.21641335,0.17144199
0.6927733,0.57806265,0.32366621,0.41123,0.22953366,0.55085987,0.22373563,0.22255728,0.1999952,0.23387717
0.5137911,0.116798624,0.1562218,0.2519438,0.57727236,0.16868794,0.530648,0.10883121,0.6139849,0.7596257
0.68808985,0.78194624,0.46311828,0.22842535,0.4315084,0.84118545,0.4384047,0.45022815,0.23412482,0.48142666
0.7094124,0.8093549,0.45722526,0.19873905,0.44664022,0.7970628,0.45161822,0.48387277,0.34031287,0.65099776
0.552196,0.16979927,0.20446882,0.20415188,0.24330702,0.164054,0.36890984,0.45508137,0.6659535,0.8383075
0.7071702,0.7835655,0.40740412,0.23835242,0.4913456,0.78734165,0.40821216,0.39963853,0.24260744,0.37275457
0.67760247,0.7475178,0.44779336,0.19343951,0.42779163,0.71594256,0.40068427,0.4120899,0.2213767,0.46504396
0.591209,0.17237389,0.48972216,0.26807362,0.21051222,0.38799292,0.13417457,0.095790714,0.22332451,0.14576933
0.52845705,0.17676632,0.15027371,0.26060027,0.21319985,0.22114801,0.2165035,0.12582104,0.23479852,0.17646554
0.79682267,0.21354906,0.3335007,0.24701542,0.2655546,0.2347873,0.20546782,0.28049344,0.2608424,0.33335394
0.4963656,0.15328062,0.21490774,0.20297039,0.21418482,0.24428937,0.19983889,0.5114425,0.15997894,0.27393827
0.49422073,0.13780758,0.20026603,0.25868553,0.22182067,0.2850266,0.11520449,0.11728373,0.2245264,0.21483193
0.55223924,0.18929301,0.28794995,0.21898222,0.5162309,0.21730626,0.44997036,0.4571541,0.67530394,0.7176355
0.5850984,0.36293817,0.55537367,0.25480422,0.24424951,0.5897464,0.5726203,0.14421783,0.23610936,0.15934853
0.7003857,0.4649275,0.2957837,0.53866094,0.20690836,0.4066285,0.22577545,0.2528003,0.19446169,0.08949043
0.6511716,0.14340669,0.158792,0.7332954,0.28150186,0.36108118,0.16885597,0.29474708,0.20089711,0.09986967
0.7003198,0.8546329,0.48918107,0.1898378,0.50708854,0.8449255,0.46840966,0.47433865,0.25444302,0.47890756
0.551633,0.14263536,0.2621709,0.25097412,0.227138,0.23134239,0.49254286,0.1305201,0.60183096,0.11321524
0.5251587,0.14771314,0.19443741,0.26858506,0.2067958,0.3607095,0.11741933,0.075368896,0.22769937,0.11829515
0.6032419,0.16411152,0.24431698,0.2196782,0.17980748,0.16128491,0.5720095,0.49226454,0.6675151,0.8520866
0.5422887,0.15638636,0.094939746,0.238703,0.19421448,0.17641935,0.5681555,0.44970247,0.6322352,0.574057
0.72047615,0.5387254,0.24866025,0.39395258,0.23466372,0.39246532,0.22605976,0.22296682,0.21217102,0.12390721
0.6007988,0.14315699,0.20291814,0.21904688,0.2345759,0.33378989,0.56657344,0.37791932,0.644004,0.72256094
0.6283332,0.38126054,0.45828372,0.27028337,0.25445384,0.7037519,0.32950124,0.1846342,0.36026236,0.5494644
0.5390828,0.13334323,0.16883196,0.2560637,0.1947614,0.20375647,0.4230678,0.38469252,0.6821918,0.8560691
0.7306585,0.7925921,0.46495628,0.30023944,0.486379,0.862738,0.45748645,0.49011123,0.3246579,0.5359672
0.68947345,0.10234935,0.35491762,0.253665,0.21549575,0.26045656,0.16265406,0.15755242,0.23287255,0.056545824
0.48064768,0.11636572,0.16950013,0.109515354,0.18085527,0.25811666,0.14180109,0.6212115,0.16438305,0.22880076
0.70883554,0.15295808,0.35418797,0.25341588,0.22161019,0.23716785,0.21833621,0.1638426,0.2315635,0.16211934
0.7119742,0.45148653,0.21526659,0.3243016,0.22482948,0.35626093,0.15840977,0.12843382,0.21821102,0.22577667
0.49147248,0.14088933,0.11389989,0.054458547,0.16618201,0.25758296,0.15739325,0.6733,0.09269844,0.2554264
0.5515893,0.17643084,0.14439534,0.21715833,0.31868565,0.27510387,0.4310011,0.45810676,0.6472286,0.73529
0.7642014,0.24759042,0.3664284,0.24658068,0.29164416,0.23667608,0.18344177,0.2668499,0.22850065,0.30467817
0.4736853,0.109664775,0.13874643,0.24471223,0.2648208,0.24581178,0.50522673,0.1845724,0.5270937,0.35301933
0.4962143,0.1445206,0.1269228,0.24992718,0.23251393,0.24620432,0.17399792,0.16343366,0.22558302,0.30447027
0.6210459,0.19512558,0.24155411,0.25748706,0.15315524,0.1588668,0.5416449,0.33794808,0.7084752,0.92787015
0.6891128,0.80033875,0.5133807,0.21685503,0.4196257,0.8624328,0.46580845,0.46537662,0.2644985,0.4843112
0.5322861,0.099362664,0.22119783,0.24136077,0.19783336,0.2322342,0.5102806,0.28065675,0.624438,0.7130332
0.540747,0.15681292,0.24432357,0.25300846,0.45281,0.19840717,0.3896119,0.18115051,0.595097,0.3251318
0.68773603,0.70638365,0.4766981,0.28513455,0.4753254,0.847998,0.4750862,0.4603174,0.31759328,0.53986794
0.7055466,0.8156389,0.50913066,0.288977,0.5205962,0.8833912,0.49214113,0.50357324,0.24538924,0.56231946
0.62837285,0.27734584,0.6122874,0.2453382,0.31339732,0.59606135,0.65403783,0.30823302,0.22682221,0.22027695
0.5934767,0.17374173,0.19495603,0.24709724,0.23966837,0.12428723,0.5604373,0.25340188,0.6314654,0.8549543
0.5124436,0.11591804,0.08232566,0.24931918,0.48995864,0.11386696,0.5569927,0.208955,0.6141217,0.8028924
0.71679,0.80665934,0.4709209,0.2723871,0.45853484,0.89107114,0.41870993,0.42905602,0.23439683,0.45743105
0.69063777,0.8075615,0.48355728,0.25622675,0.514119,0.8861422,0.4499057,0.46671522,0.26609114,0.4931378
0.7302089,0.18159035,0.31270877,0.23745182,0.29738188,0.27261165,0.2049945,0.27515593,0.23959789,0.33070856
0.7192184,0.8143136,0.5190144,0.16329108,0.4654449,0.86758846,0.50934494,0.5164047,0.24483116,0.46751404
0.70994484,0.5205848,0.20900533,0.5000861,0.21786451,0.42194372,0.2101156,0.17645979,0.22289035,0.15103215
0.71600586,0.8120656,0.5079225,0.19478808,0.46473846,0.87738234,0.47189754,0.4775341,0.32039887,0.5688067
0.7119659,0.5451786,0.26531592,0.37388122,0.22973049,0.4641594,0.217098,0.19666389,0.2333937,0.23784377
0.6289079,0.47653392,0.25541604,0.3771023,0.24736121,0.6132492,0.1373243,0.17903392,0.21007088,0.25396475
0.5120552,0.10873401,0.2082003,0.26640558,0.22182946,0.23235919,0.15959814,0.0986264,0.22913127,0.11784364
0.7001786,0.5622027,0.2965646,0.26576248,0.23771949,0.5555482,0.23388724,0.20656018,0.22368217,0.1419542
0.50781846,0.10654384,0.24991634,0.24433836,0.46025985,0.13875869,0.28071278,0.24269111,0.5820565,0.81036997
0.6926204,0.7516071,0.47796807,0.25226438,0.4172879,0.8324823,0.4248732,0.44051188,0.27099815,0.46847865
0.5071388,0.12597601,0.17276229,0.25057343,0.36627835,0.24002773,0.36683705,0.16927572,0.5872846,0.72014093
0.7135588,0.80945325,0.4472737,0.25234255,0.52458537,0.90744734,0.41122246,0.4595917,0.23603615,0.4388776
0.63698184,0.15033054,0.27872586,0.25820717,0.20511618,0.24091798,0.17168476,0.1810169,0.23201121,0.10235913
0.550319,0.147937,0.41867563,0.2782749,0.22947308,0.22493127,0.15910605,0.11371855,0.22884394,0.24789609
0.67647344,0.79947346,0.4529203,0.2320836,0.45158818,0.789701,0.439983,0.43398285,0.23620251,0.43511203
0.72533375,0.8262776,0.4482087,0.19171765,0.45312312,0.8557103,0.43958274,0.47512457,0.23599598,0.48826975
0.68433356,0.7275189,0.44697002,0.5903042,0.3560581,0.71773976,0.41757882,0.43273345,0.19573782,0.3951373
0.6593462,0.20033813,0.25947666,0.24858369,0.27455765,0.23353815,0.21650437,0.2517238,0.25039983,0.11278318
0.57552487,0.15050724,0.21523914,0.23859142,0.1709916,0.2581914,0.5480536,0.3769583,0.6934839,0.74855775
0.5562201,0.14617269,0.19181165,0.252571,0.3945964,0.1727489,0.520973,0.36212292,0.5973699,0.60097045
0.50500566,0.16514276,0.19717929,0.26138622,0.2279785,0.24329194,0.14112274,0.08823207,0.22345658,0.10770582
0.5262331,0.15870559,0.15952331,0.22711775,0.51124614,0.2529337,0.55994016,0.4452088,0.60409236,0.6891012
0.5521528,0.17072201,0.086956486,0.12251865,0.15818264,0.24951604,0.20495112,0.61355984,0.15449953,0.14957649
0.5286762,0.1466311,0.16968441,0.25559047,0.5923153,0.23955293,0.45197976,0.10784763,0.54202956,0.4594089
0.73083043,0.8104947,0.4655813,0.20567212,0.4150663,0.8262721,0.42849225,0.4745213,0.23339199,0.49825194
0.71266574,0.7963841,0.4810645,0.2107653,0.47353393,0.84974617,0.4503109,0.47502163,0.21714504,0.46107695
0.5888589,0.16340402,0.26029503,0.19819282,0.1560818,0.13486202,0.55317223,0.49146655,0.69524413,0.80910265
0.48848432,0.11734443,0.22377044,0.06963379,0.18753257,0.19773236,0.14459577,0.65077627,0.15317336,0.07883431
0.49320903,0.15536965,0.14387132,0.24363597,0.51741356,0.24891011,0.49650922,0.17747124,0.54813516,0.40259978
0.5585181,0.16546454,0.22862372,0.2336018,0.22832955,0.22537777,0.15171115,0.377238,0.2042376,0.14992113
0.7195599,0.8153042,0.4292601,0.24519327,0.5027631,0.83665484,0.44689453,0.4648078,0.22736432,0.4360779
0.49452925,0.17607722,0.13580292,0.2494963,0.5425122,0.17929332,0.44424054,0.22267112,0.5706933,0.6132409
0.633829,0.45203373,0.41432586,0.26767316,0.31885138,0.76317203,0.6071206,0.22543937,0.30586407,0.45640573
0.63356555,0.28371888,0.5678806,0.2528665,0.33540452,0.7273556,0.46876794,0.24526231,0.30076456,0.4351553
0.59339136,0.17575882,0.19567004,0.20870222,0.5436953,0.39404184,0.53401005,0.46565136,0.6619989,0.58840805
0.52097934,0.17129765,0.12438827,0.24673867,0.22053042,0.23176737,0.38326836,0.3829864,0.6156011,0.75474834
0.5439958,0.15991195,0.16501816,0.22576754,0.17984624,0.1030857,0.51213086,0.38355428,0.6602326,0.8060583
0.5092944,0.15327173,0.21875395,0.2424452,0.30754653,0.26673937,0.54414237,0.22202057,0.587667,0.38485628
0.5424796,0.19993016,0.112991706,0.24034774,0.15277159,0.093251325,0.48304838,0.37863854,0.6621328,0.8400766
0.7030932,0.7927839,0.48677674,0.19750246,0.49209392,0.8340875,0.44620967,0.46877596,0.23357742,0.49642706
