SSC-A,F4/80:Fluorescein (FITC),CD11c-biot:Qdot 605,Gr-1:APC,IgD:APC-Cy5.5,CD11b:APC-Cy7,I-Ad:PE,CD5:PE-Cy5,CD19:PE-Cy5.5,IgM:PE-Cy7
0.6965954,0.79514986,0.45216703,0.26878807,0.4805733,0.8884818,0.4253215,0.45368204,0.3222122,0.52427864
0.7000171,0.5413228,0.31472784,0.28928086,0.25468725,0.5792429,0.28152633,0.24677047,0.21430407,0.21249682
0.49234444,0.11244943,0.2308796,0.25525728,0.20556183,0.36388367,0.10525514,0.14842238,0.20783152,0.17377341
0.5477754,0.16711776,0.11571347,0.23294328,0.16604479,0.2599768,0.46953547,0.46583217,0.6751699,0.6537262
0.7331035,0.56929797,0.31542128,0.5053907,0.21556541,0.46985343,0.26712987,0.26478937,0.20809902,0.12500681
0.5434766,0.15772814,0.17383295,0.25334316,0.6429431,0.2528979,0.49943253,0.16735153,0.63940245,0.7178934
0.7027614,0.7899642,0.47047496,0.24540293,0.5315067,0.895185,0.4396747,0.48215392,0.27164623,0.5206354
0.5333903,0.14044464,0.10300885,0.24433142,0.5714744,0.1617279,0.44672066,0.16994087,0.57457423,0.46962118
0.69099146,0.7576271,0.50454646,0.1974772,0.41577163,0.8160582,0.46594134,0.47769433,0.2792624,0.47163087
0.73694074,0.88949865,0.44979703,0.17061839,0.5462223,0.86210877,0.447523,0.49373457,0.22311577,0.50794935
0.535614,0.091093205,0.24343927,0.23399699,0.2211692,0.23399541,0.4765331,0.42448053,0.6546148,0.74362254
0.58882904,0.13749409,0.13184321,0.22267278,0.43887377,0.24254905,0.5542466,0.43908766,0.61417025,0.64298457
0.5031801,0.10771075,0.16552708,0.25256371,0.2419388,0.26519805,0.13148585,0.15350333,0.2052903,0.15589398
0.55167663,0.14563149,0.112177946,0.22394459,0.21323678,0.17856118,0.55466557,0.4010932,0.6273905,0.5963633
0.5297673,0.16231243,0.12143713,0.24300072,0.43743968,0.24711083,0.37012833,0.19355805,0.61812675,0.6053337
0.54836065,0.15465172,0.18711893,0.24314812,0.22566785,0.25609678,0.5184104,0.35303518,0.5714329,0.63465834
0.59045106,0.22126356,0.15158992,0.21119006,0.21367401,0.22634594,0.55545986,0.418775,0.6905872,0.8020603
0.53927946,0.16551764,0.15069675,0.24072331,0.20084031,0.21667032,0.5153635,0.2892863,0.6720871,0.7109661
0.48840258,0.14539012,0.121125646,0.13731153,0.23091517,0.21891606,0.18238154,0.5935451,0.14302218,0.17731516
0.4853211,0.13076343,0.20890014,0.11119739,0.20685737,0.27822363,0.17185675,0.6101287,0.1612287,0.16132626
0.58447754,0.16048151,0.18997331,0.20604692,0.14085889,0.32309103,0.4926402,0.46738213,0.7100915,0.592331
0.5420502,0.1641533,0.082310095,0.24619384,0.22769701,0.28250918,0.4785031,0.18675418,0.5744734,0.41788805
0.7133773,0.13336672,0.22706255,0.25868666,0.20992194,0.23449409,0.16169453,0.18253483,0.21992014,0.12760766
0.53799003,0.16472867,0.0950997,0.20045894,0.18194944,0.2240125,0.5253145,0.46330726,0.660389,0.63250726
0.5333381,0.17744693,0.16884604,0.22687495,0.3058071,0.098636664,0.3834958,0.3955984,0.6404398,0.78199375
0.50275433,0.16210663,0.27370015,0.25298116,0.21833377,0.28921202,0.10490243,0.12716481,0.24012917,0.17784765
0.5056295,0.1609569,0.19139124,0.29228118,0.25151962,0.24440785,0.15852071,0.38114083,0.21999073,0.18556291
0.4752838,0.21737535,0.1368988,0.25520393,0.21386813,0.27916926,0.30045092,0.12415015,0.23416159,0.11770864
0.6951728,0.47272578,0.23823626,0.27507338,0.23619317,0.34184867,0.159685,0.22631969,0.20924333,0.14927794
0.7445815,0.8054786,0.47916782,0.28598845,0.4647945,0.8948839,0.45132557,0.46116552,0.36529043,0.55329996
0.7022545,0.53900135,0.3328706,0.3409069,0.26957226,0.5393504,0.2646587,0.22165838,0.21959442,0.15774147
0.6863065,0.76259494,0.41885492,0.18703313,0.38873112,0.8032768,0.44521806,0.47078952,0.3791537,0.5322217
0.636837,0.2653124,0.4271868,0.28165215,0.29405367,0.78760004,0.5589798,0.18919447,0.23936377,0.26036182
0.7012315,0.8228417,0.5099734,0.15943055,0.550285,0.8264675,0.48881048,0.5190756,0.29192418,0.5673323
0.6979883,0.7836187,0.5303381,0.14084943,0.4305139,0.815473,0.5016349,0.5101222,0.22144657,0.49591374
0.51423544,0.17359239,0.18957321,0.25435472,0.27089962,0.24253243,0.44771752,0.12810138,0.60813653,0.78175706
0.51990664,0.13475354,0.14923507,0.23031063,0.40539852,0.12785468,0.36521932,0.3503092,0.6363967,0.7064252
0.49575713,0.11873144,0.3593955,0.2662218,0.19796695,0.26184016,0.10876626,0.10383608,0.23722301,0.16891764
0.70398766,0.57532066,0.2608687,0.3019353,0.2171598,0.60259193,0.23671915,0.21275786,0.21219891,0.15345602
0.6904609,0.8023942,0.441498,0.23451374,0.49309096,0.8642085,0.4341797,0.46572745,0.28376347,0.51970977
0.56495136,0.13954194,0.44383755,0.43095055,0.22095573,0.24022749,0.14398885,0.1958718,0.21397442,0.25317338
0.5200263,0.1703764,0.08989531,0.24249105,0.55498666,0.19660522,0.5200919,0.16600287,0.5979591,0.6008743
0.6689954,0.4350649,0.3861613,0.2654187,0.35912958,0.75449574,0.6839504,0.26119217,0.26636907,0.35388088
0.7117308,0.7878517,0.43176857,0.27710864,0.3842853,0.8258556,0.44649068,0.42145073,0.2609064,0.39246383
0.5975613,0.17419517,0.14384988,0.23502558,0.14861372,0.1617406,0.53810835,0.4292975,0.6743746,0.8424334
0.71581376,0.7985044,0.4726834,0.24465838,0.41980058,0.8013667,0.4478104,0.4429987,0.28165683,0.44532922
0.701427,0.1490798,0.23922724,0.24349366,0.22165634,0.25169563,0.18081534,0.2537168,0.1982768,0.15844919
0.7161979,0.78018224,0.5268369,0.19517854,0.43478447,0.84899664,0.49401718,0.47253343,0.26677468,0.42279938
0.5615916,0.2576035,0.43084997,0.2605812,0.2550563,0.60866964,0.563661,0.18092282,0.23609099,0.23392302
0.70802873,0.76441354,0.57907116,0.22970365,0.4181767,0.8330347,0.54172385,0.4878614,0.30463585,0.5476989
0.5967417,0.2027137,0.23331973,0.17194018,0.20360279,0.27971056,0.48946196,0.4721713,0.6949672,0.85497785
0.6127478,0.13941935,0.26760113,0.2443549,0.21062356,0.24087267,0.20762058,0.2469865,0.19661003,0.16673999
0.67535585,0.8288973,0.41079456,0.2987673,0.54285204,0.88460875,0.417475,0.42426705,0.2237995,0.5094056
0.6367646,0.44435722,0.331825,0.286463,0.29525614,0.7996186,0.4949507,0.1955555,0.22811297,0.37310433
0.58577603,0.15689017,0.21163179,0.21491556,0.23161423,0.15790156,0.55949825,0.46308696,0.6789416,0.72557646
0.54479104,0.15646209,0.048055816,0.23989457,0.46896064,0.15104099,0.50624704,0.38982332,0.6215046,0.7991381
0.5190037,0.12558052,0.25241262,0.24807274,0.17849323,0.23150086,0.46733877,0.3895682,0.6175554,0.4642573
0.7579176,0.1489787,0.31888422,0.23974486,0.21619967,0.23086591,0.18479823,0.2630534,0.21659948,0.13668287
0.55984646,0.12930731,0.10777528,0.25371492,0.24947311,0.15823609,0.477196,0.28033614,0.63172275,0.7615096
0.7724188,0.2505043,0.35764292,0.24658652,0.24133778,0.2322292,0.21797256,0.29351327,0.23291473,0.32416722
0.6958863,0.8565349,0.45886603,0.25500175,0.5211228,0.87034506,0.44319916,0.4634636,0.28736603,0.47432986
0.70055497,0.80512357,0.49145833,0.18477567,0.51901597,0.8249675,0.480182,0.48986492,0.25159457,0.4806333
0.6736681,0.7894011,0.44379056,0.22375682,0.49575996,0.8728694,0.41610914,0.45867658,0.21611443,0.4916352
0.69887364,0.79440594,0.4349235,0.16766061,0.45729473,0.8275286,0.46437392,0.5002975,0.24339113,0.49391618
0.51455283,0.15089296,0.1529594,0.2626745,0.35829583,0.27060935,0.32010236,0.17781067,0.55260664,0.56779337
0.5129589,0.16102768,0.1478389,0.23365863,0.6323066,0.09266856,0.39669615,0.21948549,0.56773865,0.741074
0.5182146,0.14698365,0.12163867,0.2435413,0.26581746,0.23785853,0.40555182,0.27613375,0.5938347,0.6997057
0.49429786,0.15466584,0.23002242,0.26349348,0.21987195,0.27581963,0.15642785,0.106847346,0.22488026,0.1204735
0.57861197,0.14471856,0.23357524,0.25162056,0.2672653,0.032927673,0.4989721,0.26164213,0.6530743,0.8766184
0.6203157,0.1343387,0.16191626,0.25952494,0.2356409,0.21879044,0.15794769,0.09738928,0.24358477,0.060295306
0.7185252,0.8697954,0.5198764,0.20846397,0.5930532,0.8765453,0.509712,0.5252643,0.36516267,0.5991979
0.49560437,0.1526462,0.17764938,0.26513445,0.23155585,0.24820958,0.11987621,0.111594394,0.22033586,0.16720259
0.54732126,0.14385277,0.11971399,0.20823257,0.13133538,0.2079218,0.5259759,0.47484857,0.6958302,0.72050035
0.51028913,0.14165437,0.23511003,0.24844487,0.56747067,0.2793039,0.43178117,0.17661028,0.5831939,0.5701111
0.56976783,0.14031382,0.13910383,0.18654612,0.18068814,0.3168025,0.41323572,0.4885119,0.6923153,0.83924365
0.5869363,0.17944226,0.20448151,0.22281922,0.19852458,0.3051703,0.40200207,0.44393364,0.65920204,0.81210953
0.59663194,0.11932831,0.2572398,0.25472698,0.21162565,0.22077022,0.1804695,0.12905285,0.22287032,0.13795976
0.5288953,0.118565895,0.17940684,0.083347194,0.28254634,0.22440273,0.21265185,0.65947855,0.13190171,0.10729217
0.50182533,0.155723,0.31844288,0.2526042,0.23698996,0.22618656,0.120935366,0.15835238,0.21797258,0.12476911
0.7057881,0.7943132,0.48058754,0.23539673,0.47711548,0.81768185,0.41193825,0.45351037,0.27278775,0.41928196
0.62128025,0.16061984,0.2100363,0.7160944,0.14778633,0.51055086,0.15999989,0.24068248,0.20073177,0.08688561
0.7040059,0.7949899,0.50391614,0.18557532,0.45390993,0.87121195,0.48101556,0.49546444,0.25895795,0.5011424
0.6633408,0.52894145,0.19983678,0.57010394,0.21716398,0.42624444,0.2273658,0.1703028,0.23479892,0.3673502
0.6623261,0.79818267,0.37579417,0.22374153,0.43474418,0.80540365,0.40459526,0.42969212,0.25097564,0.44082475
0.6262888,0.108787104,0.22595114,0.2526007,0.20845471,0.24198824,0.15715855,0.15277638,0.22992407,0.11153735
0.7057165,0.80871964,0.47723728,0.24260765,0.48197505,0.8486283,0.42880985,0.4575585,0.26226833,0.44590774
0.5639974,0.13809747,0.101193555,0.22113276,0.14358121,0.17980607,0.34710142,0.38509744,0.6711871,0.89294446
0.6824675,0.7909502,0.5006855,0.22882982,0.40729934,0.82406455,0.46232617,0.47108167,0.2403876,0.450279
0.70040447,0.8226065,0.5373361,0.19835874,0.5550256,0.831069,0.4936721,0.49606273,0.32123888,0.5464582
0.56384397,0.22720368,0.6335425,0.2653598,0.26572335,0.537487,0.47619554,0.18650858,0.22401297,0.21135412
0.57254833,0.14398465,0.20025763,0.22687806,0.4163332,0.24015574,0.5752763,0.33757696,0.60359585,0.7504351
0.55058354,0.11268574,0.13236584,0.23472847,0.19784306,0.32520273,0.41639906,0.22956355,0.6784285,0.8513222
0.48292398,0.13585009,0.17470522,0.2646756,0.22279218,0.28348458,0.11637728,0.12560314,0.21855418,0.09927374
0.7000456,0.8309751,0.44932267,0.21464399,0.51569587,0.8396014,0.44426453,0.47577503,0.23688184,0.43441576
0.6442684,0.21145761,0.7137452,0.13411893,0.23953749,0.25493068,0.5930384,0.49879196,0.53727865,0.67755294
0.72120875,0.52811563,0.3357308,0.35392937,0.23996738,0.4868313,0.25689343,0.22413878,0.20996812,0.16753134
0.513664,0.14103082,0.2172432,0.2576675,0.2125618,0.29970282,0.1560687,0.13201854,0.20374848,0.14614819
0.5112087,0.15548976,0.27866897,0.24551228,0.6285473,0.13863672,0.34617177,0.18436484,0.57459337,0.73024654
0.5199665,0.1734304,0.23580681,0.25916013,0.21981288,0.21923427,0.12810868,0.41039228,0.2256715,0.20035622
0.658637,0.14095329,0.1968752,0.2521916,0.20894143,0.24161422,0.15481511,0.16522373,0.21531616,0.12883721
0.6106772,0.1927563,0.3382764,0.26030964,0.29470193,0.11981111,0.5351685,0.08014879,0.58162093,0.7972695
0.5371879,0.15549645,0.1235275,0.13752013,0.23328741,0.2297952,0.19580969,0.6065826,0.11450764,0.037587315
0.5405036,0.1414977,0.24549757,0.2019339,0.13482562,0.23100543,0.47006455,0.45915416,0.6744177,0.7828777
0.67236596,0.508966,0.3057909,0.46187183,0.19523998,0.46654573,0.257938,0.13984789,0.23732401,0.09464029
0.5113395,0.1050832,0.14879744,0.10006524,0.16179521,0.25232446,0.08709413,0.6552035,0.23476246,0.22681414
0.7077836,0.84753025,0.42242426,0.2462738,0.47738442,0.8546684,0.42392886,0.44896078,0.28619912,0.4649309
0.48954415,0.12963907,0.16453102,0.26313832,0.20166476,0.39499417,0.105905004,0.10388173,0.22242375,0.16847585
0.57877713,0.17553146,0.13358058,0.24786328,0.19479747,0.19967914,0.32442734,0.2527801,0.61688465,0.8414208
0.5822438,0.27911398,0.33244714,0.2516598,0.26236948,0.5457579,0.49529064,0.16930468,0.2561918,0.22414136
0.7547441,0.463962,0.27926663,0.24235122,0.2971496,0.23067215,0.19555792,0.2681479,0.24072707,0.20661438
0.7114699,0.8110117,0.43859008,0.21177743,0.456904,0.8106108,0.4579491,0.47894478,0.30695173,0.48628762
0.5063181,0.15270086,0.19446322,0.26017046,0.23068282,0.2405535,0.13790652,0.40475845,0.20252392,0.25327834
0.61901486,0.13881482,0.13227168,0.2548636,0.22294085,0.24466804,0.14950688,0.16329484,0.2025577,0.1371069
0.7023098,0.7800891,0.473291,0.23754454,0.5075033,0.8484625,0.44500253,0.44465408,0.3148948,0.4919532
0.58005583,0.39538836,0.16367376,0.21638738,0.41845697,0.30305237,0.49488935,0.4543592,0.6053294,0.57418853
0.7113268,0.48011974,0.2604197,0.51676846,0.2209994,0.4687485,0.18725002,0.16323473,0.2306733,0.2157429
0.68062294,0.52932894,0.2693984,0.29892933,0.21991341,0.5553732,0.2030364,0.231095,0.21660475,0.06688108
0.7136412,0.54254186,0.33060384,0.24726698,0.23060693,0.34594855,0.27218297,0.21639776,0.22569422,0.10359521
0.62567914,0.21158312,0.20966803,0.25394985,0.27421927,0.21984644,0.16521603,0.19716477,0.22900523,0.23850597
0.6875537,0.8046141,0.38673005,0.2535824,0.42833972,0.84548444,0.39808053,0.42341506,0.26130038,0.42308083
0.51924545,0.17099416,0.07724601,0.24146521,0.23795147,0.35213965,0.50260943,0.28517595,0.5979413,0.5728557
0.55521894,0.13198589,0.16785005,0.19884343,0.25812766,0.24410208,0.4339059,0.48680973,0.64774495,0.6550125
0.59585935,0.22710936,0.22928186,0.24843593,0.23581162,0.39307648,0.57320493,0.35275605,0.6804711,0.89444023
0.59015805,0.18873584,0.26650006,0.16752611,0.17096736,0.3600519,0.52044934,0.49884123,0.7169499,0.7231961
0.5401629,0.1548964,0.18208812,0.22394218,0.22561711,0.19338924,0.45674744,0.40079498,0.6582975,0.79311675
0.7546038,0.55294883,0.2704633,0.32564855,0.23266888,0.4695838,0.23664221,0.19418941,0.22013302,0.021480136
0.6414332,0.1607334,0.24592829,0.25355685,0.22609277,0.23190455,0.17235932,0.17025067,0.21535565,0.11446085
0.5358185,0.1950111,0.12517257,0.2596934,0.5552442,0.071309485,0.44721448,0.23334824,0.5666353,0.8490876
0.704332,0.5387301,0.19820763,0.40474504,0.20129392,0.4662511,0.24524407,0.26077792,0.20451318,0.15737209
0.58086556,0.1731932,0.17035013,0.21294437,0.47604844,0.21075855,0.5981197,0.43398228,0.6585835,0.6990309
0.6088041,0.2998488,0.44728303,0.27908334,0.27944937,0.6283929,0.64122397,0.16259177,0.22434953,0.27377725
0.5089611,0.12079171,0.11403666,0.2231435,0.3588669,0.19080585,0.53759295,0.39877424,0.63301134,0.6730718
0.5395743,0.17918923,0.21869537,0.25597224,0.22269557,0.24454792,0.15013382,0.14059295,0.23145373,0.130225
0.7034037,0.7872867,0.4647674,0.26131842,0.43423742,0.85433114,0.42105946,0.42860052,0.2909394,0.48811412
0.5555965,0.16616924,0.20736493,0.20349781,0.24211335,0.17008512,0.51343846,0.46800452,0.66981477,0.72419786
0.55458874,0.16006145,0.19795218,0.22431226,0.35890082,0.19917522,0.4892571,0.4395611,0.6728832,0.69312716
0.6841438,0.79303867,0.4876913,0.13733794,0.4503104,0.81653243,0.47773638,0.4838158,0.24696937,0.41502675
0.5639974,0.13948722,0.30169433,0.16311789,0.28291166,0.07227507,0.50312,0.43484104,0.64345694,0.78769684
0.52008617,0.12585917,0.2342002,0.2580224,0.23128794,0.22693339,0.14826217,0.13912746,0.2251477,0.09252106
0.5744281,0.15311457,0.27774206,0.22132517,0.15961622,0.4123127,0.55925226,0.3740199,0.7090154,0.8023256
0.77861816,0.4738087,0.26825967,0.5194176,0.14856222,0.41858375,0.23795457,0.27537173,0.20877942,0.17071724
0.69807553,0.78442425,0.45733732,0.18227874,0.4780913,0.7481212,0.44565704,0.4730998,0.278621,0.47468275
0.6785289,0.7766663,0.41501763,0.22936094,0.48965564,0.85896224,0.3898345,0.42619655,0.2562484,0.46246836
0.5111433,0.13691768,0.21987194,0.25519198,0.46159795,0.26758552,0.5431193,0.10765859,0.61719894,0.64929664
0.504237,0.13680993,0.13325591,0.24300398,0.46587533,0.24210094,0.55922604,0.20977388,0.5964389,0.52306783
0.6795052,0.79493606,0.45393667,0.21959665,0.4745224,0.8534347,0.44627166,0.4760104,0.29398054,0.5435106
0.5566766,0.17062265,0.21308896,0.24474654,0.1998601,0.2492594,0.37253982,0.33320883,0.66955566,0.8381504
0.6979883,0.7884662,0.48630887,0.22625668,0.499566,0.8527125,0.46120143,0.47619325,0.29292712,0.5240079
0.70303786,0.7822145,0.4887549,0.27025148,0.45792958,0.87956905,0.4472403,0.44054884,0.24005565,0.42148188
0.6987681,0.8277958,0.47554097,0.22290747,0.5060262,0.8080167,0.42213997,0.4272813,0.28079423,0.4450805
0.7387846,0.53291065,0.23086844,0.44266823,0.22864258,0.44393325,0.27515927,0.21696158,0.22288638,0.17196192
0.7034402,0.7692366,0.44785222,0.27228406,0.41719297,0.85133195,0.38768438,0.4017995,0.23866014,0.44983438
0.65407515,0.24032186,0.6071746,0.2708551,0.2994565,0.754429,0.563232,0.26310495,0.23240988,0.37911868
0.5005965,0.09287694,0.17807177,-0.039935,0.16488469,0.23094745,0.21453424,0.7462257,0.024414832,0.26292774
0.6435935,0.50061995,0.27471033,0.2634267,0.20980266,0.54559827,0.21473628,0.15236364,0.21904644,0.02494894
0.54333484,0.15938362,0.18749833,0.25096348,0.37786165,0.2288592,0.48308402,0.19754805,0.64512086,0.45180547
0.7153126,0.85940135,0.42219466,0.15354699,0.4390513,0.7972559,0.43677866,0.4861148,0.20238402,0.42974967
0.5312226,0.168962,0.10150249,0.25662887,0.22941168,0.23873343,0.15442479,0.15813692,0.22307865,0.18784975
0.75584596,0.8259726,0.5573046,0.14579636,0.57024693,0.82911503,0.51851666,0.5246331,0.3994798,0.5787304
0.6660015,0.5041415,0.27566937,0.29369816,0.23184624,0.5003909,0.23543236,0.14142196,0.21266422,0.23935823
0.687543,0.7696924,0.46155447,0.29206795,0.45430443,0.77960825,0.433373,0.43560013,0.24096458,0.47227687
0.5048669,0.10786233,0.12205888,0.27872875,0.22307786,0.24009173,0.10009322,0.07172337,0.2290996,0.25613573
0.65735173,0.50516874,0.18903774,0.5321246,0.19520405,0.38325638,0.1744912,0.18357831,0.22585066,0.25698876
0.7077398,0.12348343,0.23127016,0.25558978,0.21570532,0.25737196,0.20285188,0.16223702,0.21629749,0.10609716
0.5114048,0.15666991,0.1439326,0.24643274,0.48635858,0.15142882,0.5504316,0.15765762,0.5905722,0.49324825
0.6022876,0.13641892,0.2130786,0.2601402,0.22275554,0.21610655,0.16428393,0.17765237,0.23066401,0.11075296
0.5202059,0.13798262,0.31653225,0.261526,0.21225967,0.3060943,0.124126256,0.122583315,0.22514935,0.096488796
0.5313293,0.14827521,0.16106048,0.24850221,0.2135568,0.3139237,0.16459371,0.13267152,0.21664347,0.19192414
0.66968364,0.7641527,0.4320647,0.19884232,0.424933,0.7961657,0.4254515,0.4710262,0.21393456,0.50117445
0.49320903,0.16849919,0.10217132,0.23774326,0.6054664,0.22058468,0.45319682,0.17295556,0.6124392,0.59319884
0.68939936,0.8066489,0.47678652,0.14406599,0.46982652,0.80868596,0.47379988,0.49648854,0.23730582,0.47464222
0.70671135,0.82682925,0.50523156,0.22074896,0.53121525,0.8537129,0.47834945,0.45770127,0.24360566,0.45062768
0.6795522,0.7745166,0.48705226,0.21088193,0.49089727,0.8624493,0.42849633,0.4408607,0.22053508,0.4605122
0.7151752,0.5306213,0.30335617,0.26665795,0.22575691,0.43427345,0.21335186,0.17384052,0.2283321,0.19048834
0.62880886,0.22064273,0.5961439,0.26011944,0.25513828,0.7197244,0.59319186,0.24554007,0.24662653,0.19824916
0.5248738,0.1677198,0.10097231,0.20474258,0.30679557,0.24689408,0.60183823,0.4943834,0.6695767,0.54975665
0.73859435,0.5372682,0.24063613,0.28790888,0.21706031,0.5285531,0.23784429,0.21094432,0.22300683,0.11177208
0.6950329,0.788229,0.49999714,0.18957952,0.44900015,0.7884449,0.4613552,0.47749886,0.22929102,0.45053205
0.6945533,0.83964473,0.41533524,0.3034076,0.48676667,0.8935996,0.3894616,0.41706008,0.2756907,0.50318193
0.60477,0.12366386,0.27682632,0.2478581,0.2184721,0.22683154,0.15639913,0.1585771,0.23141469,0.11433295
0.7118738,0.8384732,0.4009846,0.16877031,0.5245507,0.76194704,0.42564327,0.4671831,0.23828472,0.45425767
0.69226235,0.8083954,0.46782216,0.15243776,0.4592241,0.7173082,0.46853063,0.4771375,0.3040625,0.57050914
0.5890366,0.14605911,0.20365804,0.22603485,0.31170484,0.14581385,-0.031549837,0.4599645,0.75277615,0.87443423
0.5884404,0.2645616,0.4885279,0.26044202,0.31859115,0.720553,0.6285633,0.15944508,0.24132095,0.21210685
0.6962622,0.50496715,0.24052574,0.40646467,0.198201,0.39428434,0.17933375,0.1475476,0.22474113,0.16841573
0.4735905,0.13472769,0.041360207,0.2574815,0.5131091,0.27135333,0.4099884,0.16157125,0.5753095,0.6429878
0.69720244,0.7976654,0.51523185,0.28122616,0.42053783,0.8913559,0.46187675,0.45223308,0.26452136,0.51718193
0.72520953,0.812274,0.52526444,0.19345151,0.48590806,0.8422574,0.47209594,0.48510745,0.2893903,0.5530404
0.6572345,0.7717407,0.43681565,0.29085577,0.34382844,0.90177107,0.41270146,0.43341625,0.29914582,0.43594325
0.5329708,0.19959873,0.1673574,0.24742982,0.42124757,0.2698486,0.46563974,0.19951272,0.56618935,0.44899046
0.5073427,0.17472264,0.13600135,0.23843077,0.4375373,0.18715914,0.43289518,0.21929415,0.611761,0.8122028
0.5579481,0.21152098,0.20429018,0.21261942,0.3092188,0.28503463,0.47603163,0.39459106,0.6735792,0.8021032
0.52309096,0.12703262,0.3487789,0.25779,0.2173575,0.27695256,0.15078543,0.12463227,0.22752336,0.09349333
0.5188828,0.1807856,0.15711746,0.25289008,0.56533927,0.22046193,0.38818792,0.13426463,0.59799623,0.5423745
0.6876288,0.8112467,0.3812631,0.22655202,0.4194044,0.8055738,0.40033877,0.46662158,0.21533181,0.43416485
0.57387465,0.17542143,0.2384209,0.21560982,0.25649628,0.17728582,0.5387541,0.45311493,0.66851103,0.8204976
0.5129589,0.16085608,0.12224629,0.25931928,0.41648418,0.2149677,0.4591769,0.15373398,0.61691034,0.69777095
0.673718,0.77705365,0.52609193,0.20548676,0.48766056,0.8489667,0.4943615,0.47417828,0.2644639,0.47178316
0.72943723,0.83438635,0.43273485,0.16738921,0.47147095,0.83822054,0.4587487,0.49166727,0.2813147,0.47150576
0.70375043,0.81327575,0.47359356,0.2761237,0.4902531,0.9032227,0.44272083,0.44792962,0.21617074,0.49462467
0.7071614,0.7829462,0.5143176,0.23708393,0.4368865,0.87879646,0.47430658,0.4826798,0.23763436,0.46926573
0.6382257,0.22255504,0.56684434,0.25841388,0.2968221,0.74674255,0.5437374,0.3916298,0.29418486,0.40053523
0.7054751,0.7564374,0.5169896,0.26968262,0.3725623,0.8611652,0.480633,0.4863624,0.2798345,0.46296063
0.6944434,0.5247285,0.369472,0.36340997,0.25745353,0.5366411,0.19077852,0.22265725,0.20243287,0.13551496
0.5948575,0.15902945,0.108508006,0.2426476,0.21309517,0.15902969,0.54495436,0.42716956,0.65142983,0.8071253
0.7260813,0.8205332,0.45333716,0.2254629,0.45456812,0.7906378,0.42256474,0.42022404,0.2517808,0.42806295
0.707547,0.80401623,0.44597968,0.26034284,0.4442238,0.8946696,0.43138817,0.43355072,0.3085132,0.5324607
0.55106556,0.11215164,0.0651331,0.23177677,0.3853244,0.23482607,0.5758135,0.38595915,0.623382,0.6616553
0.6824675,0.752183,0.41156763,0.19839044,0.55639863,0.830462,0.42439565,0.48794585,0.37965342,0.5472978
0.68399864,0.7661829,0.45146966,0.16887675,0.5025434,0.78710634,0.4488199,0.48570272,0.25510958,0.42576757
0.6912099,0.80663365,0.47784203,0.32075515,0.55048865,0.87823135,0.463369,0.48397726,0.3719302,0.67276627
0.6272963,0.08338534,0.28270695,0.24154562,0.2163657,0.2251765,0.17109117,0.22448917,0.21148515,0.09733723
0.49552798,0.121531695,0.2194828,0.2600058,0.2113314,0.24659581,0.15047163,0.19856727,0.2141826,0.20826185
0.50081486,0.13232428,0.2181593,0.26080638,0.43450376,0.26097888,0.4717561,0.113322124,0.559398,0.57468104
0.5558878,0.15796381,0.21482666,0.22862414,0.22569951,0.19076103,0.56097704,0.4533539,0.6268093,0.70913815
0.7430897,0.8523342,0.5245957,0.15385401,0.5542914,0.87427396,0.5147055,0.52772677,0.32103038,0.54471767
0.6337917,0.42467117,0.32344985,0.2764907,0.28778696,0.7590542,0.41990808,0.24811865,0.24096563,0.41873816
0.6918401,0.80661905,0.50439864,0.21235411,0.49550143,0.88093585,0.49171388,0.50532866,0.44084105,0.6262258
0.57874405,0.16412173,0.2524914,0.20777722,0.20601428,0.2427101,0.3407238,0.37853527,0.69821364,0.8950253
0.7069326,0.8516749,0.44384453,0.2177632,0.47381163,0.83424574,0.45249397,0.46910736,0.2598129,0.4929407
0.81029594,0.21613951,0.36241427,0.26611903,0.2547733,0.23814256,0.23060475,0.24840207,0.25576326,0.34058037
0.48954415,0.12470086,0.123895004,0.25580585,0.5452363,0.1432642,0.40018716,0.16946693,0.6174642,0.70390606
0.65996385,0.6613241,0.39819795,0.27081114,0.39655763,0.8480131,0.47382772,0.40718877,0.20020168,0.41027766
0.67942303,0.76606786,0.44277433,0.19407482,0.41424417,0.78875005,0.4050276,0.43690428,0.23451623,0.3587019
0.6636719,0.289488,0.47732,0.2525082,0.35199213,0.75535727,0.5992375,0.25765145,0.24622774,0.3848305
0.72434473,0.78519297,0.49493036,0.21709502,0.4145087,0.8475307,0.43559173,0.45683914,0.298461,0.51923
0.6959457,0.8065535,0.3926862,0.26587653,0.4898299,0.8398125,0.3861316,0.41665217,0.28590795,0.43045735
0.4954516,0.12385835,0.10062327,0.2610783,0.21744889,0.28462976,0.13252202,0.11893819,0.2225139,0.19796507
0.6659204,0.66167396,0.4490042,0.24611498,0.44751847,0.88112426,0.478123,0.4298939,0.2217951,0.35936356
0.59123796,0.15055448,0.12604745,0.22818698,0.20187162,0.1875092,0.57247823,0.42163166,0.6623871,0.8173786
0.48913825,0.11877371,0.11875656,0.26227194,0.19455795,0.24141198,0.12804985,0.12500602,0.22835283,0.108853996
0.70398766,0.80597633,0.48712617,0.17936455,0.44365573,0.77559876,0.46833497,0.48686075,0.22349897,0.400089
